1	400	20962
2	400	52965
3	400	85911
4	400	118881
5	400	151908
6	400	184820
7	400	217826
8	400	250789
9	400	283788
10	400	316758
11	400	349749
12	400	382755
13	400	415701
14	400	448672
15	400	481756
16	400	514673
17	400	547631
18	400	580546
19	400	612553
20	400	645535
21	400	678584
22	400	711494
23	400	744478
24	400	777533
25	400	810440
26	400	843535
27	400	876420
28	400	909435
29	400	942439
30	400	975359
31	400	1008334
32	400	1041306
33	400	1074338
34	400	1107282
35	400	1140259
36	400	1173240
37	400	1206231
38	400	1239215
39	400	1271219
40	400	1304200
41	400	1337163
42	400	1370156
43	400	1403107
44	400	1436060
45	400	1469083
46	400	1503052
47	400	1536053
48	400	1569000
49	400	1601956
50	400	1634979
51	400	1667961
52	400	1701916
53	400	1734948
54	400	1767888
55	400	1800875
56	400	1833856
57	400	1866844
58	400	1899836
59	400	1932812
60	400	1965771
61	400	1998764
62	400	2031723
63	400	2063740
64	400	2096728
65	400	2129690
66	400	2163663
67	400	2196670
68	400	2229628
69	400	2263635
70	400	2296620
71	400	2329600
72	400	2362605
73	400	2395535
74	400	2428521
75	400	2461512
76	400	2494504
77	400	2527469
78	400	2560434
79	400	2593408
80	400	2626404
81	400	2659377
82	400	2692356
83	400	2725341
84	400	2758330
85	400	2791347
86	400	2824314
87	400	2858270
88	400	2891282
89	400	2923278
90	400	2956204
91	400	2994234
92	400	3027202
93	400	3061145
94	400	3094172
95	400	3127152
96	400	3161091
97	400	3194094
98	400	3227093
99	400	3260036
100	400	3293046
