1	400	0
2	400	792
3	400	1112
4	400	1432
5	400	1752
6	400	2072
7	400	2392
8	400	2712
9	400	3032
10	400	3352
11	400	3672
12	400	3992
13	400	4312
14	400	4632
15	400	4952
16	400	5272
17	400	5592
18	400	5912
19	400	6232
20	400	6552
21	400	6872
22	400	7192
23	400	7513
24	400	7833
25	400	8153
26	400	8473
27	400	8793
28	400	9116
29	400	9436
30	400	9756
31	400	10076
32	400	10396
33	400	10861
34	400	11181
35	400	11501
36	400	11824
37	400	12144
38	400	12464
39	400	12790
40	400	13110
41	400	13430
42	400	13751
43	400	14071
44	400	14397
45	400	15073
46	400	15393
47	400	15713
48	400	16033
49	400	16353
50	400	16673
51	400	16993
52	400	17313
53	400	17633
54	400	17953
55	400	18274
56	400	18594
57	400	18914
58	400	19234
59	400	19554
60	400	19874
61	400	20194
62	400	20514
63	400	20834
64	400	21154
65	400	21474
66	400	21794
67	400	22681
68	400	23001
69	400	23330
70	400	23650
71	400	23970
72	400	24290
73	400	24610
74	400	24930
75	400	25250
76	400	25570
77	400	25890
78	400	26210
79	400	27900
80	400	28220
81	400	28540
82	400	28860
83	400	29180
84	400	29500
85	400	29820
86	400	30140
87	400	30460
88	400	30780
89	400	31100
90	400	31420
91	400	31931
92	400	32251
93	400	32571
94	400	32891
95	400	33211
96	400	33531
97	400	33851
98	400	34171
99	400	34491
100	400	34811
