1480	566
1480	3491
1480	6670
1480	1159
1480	25821
1480	230
1168	12078
1480	898
1480	1900
1480	2215
1480	3473
1480	1316
1480	2013
200	2000
192	152
1480	73
1480	973
1480	1799
1480	4223
1480	3688
1480	2042
1480	2080
1480	1925
1480	1997
1480	2052
1480	1966
1480	2341
1480	74
1480	1621
1480	2009
1480	2016
1480	2012
288	2746
1480	1496
1480	2448
1480	1226
1480	1818
1480	1247
1480	11528
1480	1441
1480	3368
1480	158
1480	3022
1480	1393
1480	1965
1480	1008
1480	2307
664	1694
1480	2374
1480	3305
1480	1344
1480	957
1480	2000
1480	2017
1480	2262
1480	2502
1480	1923
1480	3785
1480	586
1480	1928
1480	2020
1480	2357
1480	643
1480	2003
1480	969
1480	1986
1040	3946
1480	159
1480	1944
1480	1935
1480	2031
1480	1987
1480	1982
1480	1995
1480	2750
240	534
1480	195
1480	1529
1480	2019
1480	1352
1480	257
1480	1594
1480	1826
1480	1958
1480	1237
1480	1873
1480	2199
1480	1703
1480	2672
1480	170
368	4061
1480	139
1480	1954
1480	12410
1480	2188
1480	1391
1480	2147
1480	1844
1480	2339
1480	1269
1480	1387
1480	1977
1480	2136
1480	1920
1480	930
1480	2104
1480	1953
1088	2068
1480	3557
1480	1434
1480	963
1480	2111
1480	1937
1480	1867
1480	2028
1480	1351
1480	1776
1480	1737
1480	1167
1480	1931
1088	2035
1480	1968
1480	2002
1480	1006
1480	1974
1480	1015
1480	2668
1480	2324
1480	1999
1480	2011
1480	2007
1480	1983
1480	2373
1480	1936
1480	1910
1480	954
1480	1821
1480	3536
1480	3583
1168	2046
1480	1805
1480	2015
1480	1140
1480	1519
1480	153
1480	2813
1480	1386
1480	2026
1480	1991
1480	601
1480	2339
1480	2272
1480	2171
1480	1576
1480	973
1480	1022
1480	5640
1480	7785
1480	585
1480	5989
536	3694
208	432
1480	53
1480	2044
1480	746
1480	4133
1480	1502
1480	1494
1480	866
1480	2021
1480	2008
1480	1958
1480	2080
1480	1020
1480	3124
1480	1779
1480	1991
1480	2009
1480	1002
1480	2014
1480	2054
1480	933
1480	1969
1480	2021
1480	2005
1480	1968
1480	2284
1480	857
1480	1895
1480	306
1480	673
768	6606
1480	1436
1480	1948
1480	2335
1480	1682
1480	1984
1480	1995
1480	1982
1480	2338
1480	66
1480	1605
1480	1994
1480	2013
1480	1992
1480	1992
1480	980
1480	2030
1480	5296
632	13511
1480	22171
1480	3208
1480	1775
1480	2018
1480	1058
1480	1931
1480	2011
1480	1059
1480	1348
1480	1863
1480	1770
1480	1938
1480	1984
1480	1116
1480	1981
1480	1893
1480	2034
1480	1607
304	1371
1480	113
1480	1964
1480	1916
1480	995
1480	2854
1480	142
1480	2063
1480	2006
1480	5094
1480	1869
1480	1960
1480	1999
1480	1988
1480	2032
240	2003
1480	116
1480	2325
1480	226
1480	467
1480	1827
1480	2004
1480	1988
1480	1002
1480	2032
1480	1976
1480	2255
1480	450
1480	1355
1480	807
1480	1179
1480	1978
1480	942
1480	2013
1392	2028
192	1969
1480	66
1480	1958
1480	1971
1480	2605
1480	2723
1480	713
1480	1984
1480	529
1480	1514
1480	971
1480	1965
1480	2003
1480	1977
1480	1010
1480	2196
1480	2286
1480	1552
1480	2110
1480	6599
1480	1338
384	5488
1480	81
1480	1338
1480	2000
1480	1987
1480	2286
1480	1701
1480	2050
1480	2279
1480	2143
1480	139
1480	1978
1480	1449
1480	2245
1480	780
1480	1933
1480	2003
1480	1989
1480	1094
1480	1154
136	1747
1480	58
1480	1933
1480	2062
1480	2111
1480	1081
1480	4856
1480	3125
1480	1773
1480	2018
1480	975
1480	1985
1480	2001
1480	2029
1480	971
1480	2022
1480	992
1480	1984
1480	1998
1480	3208
192	1387
1480	132
1480	1397
1480	6271
1480	2029
1480	1638
1480	1928
1480	1139
1480	1879
1480	981
1480	1982
1480	2014
1480	1983
1480	1066
1480	2049
1480	1909
1480	2042
1480	1930
1480	1996
1480	2052
1480	1946
1480	2012
832	2316
1480	188
1480	2564
1480	1215
1480	65450
1480	18397
1480	25190
1480	14292
1480	13716
1480	85
1480	2675
1480	6279
1480	8681
1480	1966
1480	1912
1480	4874
1336	6732
1480	821
1480	6310
1480	1440
1480	2628
1480	2184
1480	2020
1480	4877
1480	1068
1480	2025
1480	1055
1480	1938
1480	962
1480	2027
1480	1981
1480	1001
1480	990
1480	1988
136	2024
1480	118
1480	1900
1480	960
1480	2216
1480	332
1480	1461
1480	980
1480	2014
1480	1995
1480	2046
1480	2000
1480	1993
1480	954
1480	2040
1480	4813
1480	908
1480	12427
1480	2496
136	1308
1480	42
1480	2033
1480	2012
1480	2038
1480	1904
1480	6601
1480	283
1480	1288
1480	418
1480	1669
1480	694
1480	2035
1480	952
1480	2002
1480	1986
1480	2582
1480	2683
1480	105
1480	1661
1480	2013
328	1958
1184	102
1480	2136
1480	1806
160	3919
1256	134
672	17497
1480	18441
1480	16610
1480	11405
1480	13699
1480	2340
1480	6452
1480	8403
1480	19974
1480	12377
1480	3696
1480	3019
1480	1960
1480	2027
1480	958
1480	1978
1480	2145
1480	1846
1480	1974
552	2989
1480	2324
1480	740
1480	1994
1480	2155
1480	1961
1480	354
1480	2947
1480	2279
1480	2689
1480	1717
1480	9406
1480	9827
1480	1167
1480	39539
1480	9639
1480	32936
1480	196
1480	2492
1480	4863
1480	18717
1480	15993
992	5453
1480	1554
1480	1007
1480	2003
1480	2031
1480	1155
1480	1783
1480	2029
1480	2885
1480	2170
1232	1198
1480	9911
1480	11524
1480	595
1480	1895
1480	3865
1480	2248
1480	1869
1480	1782
1480	2052
1480	4379
1480	1793
1480	2200
1480	4075
1480	1782
1480	4225
1480	1817
1480	1068
1232	1841
1480	1732
1480	4059
1480	2349
744	8484
1480	5854
1480	1456
1480	1857
1480	4516
1480	2479
1480	2271
1480	2150
1480	4597
1480	1926
1480	1986
1480	2052
1480	1967
1480	1986
560	2150
1480	156
1480	1689
1480	991
1480	2008
1480	977
1480	2024
1480	1959
1480	2013
1480	1996
304	1000
1480	2021
1480	2058
1480	1945
1480	973
1480	1981
1480	992
1400	2055
536	1961
1480	2034
1480	2339
1480	758
1480	1886
1480	975
1480	1990
1480	1997
1480	1001
1480	2090
1480	1970
1480	1986
1480	2174
1480	877
1480	1923
1480	1991
1480	1977
1480	2026
1480	989
384	2068
576	949
1480	1965
1480	2055
1480	983
1480	2034
1480	1954
1480	2023
1480	1978
1480	1986
712	1984
1480	2026
1480	2074
1480	1894
1480	1987
1480	1005
1480	1000
1480	2000
1480	2081
1480	2019
1480	1890
1480	2064
224	1948
1480	70
1480	1942
1480	1990
1480	2035
1480	1984
1480	1986
1480	1986
1480	2279
1480	1728
1480	2010
1480	2003
1480	1987
224	1986
1480	133
1480	891
1480	1975
1480	2017
1480	2250
1480	956
1480	1776
1480	1992
1480	2012
1480	1061
1480	1925
1480	2046
1480	1947
1480	2007
1480	1997
1480	1993
1480	1996
1480	1998
816	2003
1480	2004
1480	2498
1480	75
1480	1518
1480	357
1480	2401
1480	752
1480	1470
1480	1934
1480	1993
1480	2049
1480	9064
1480	4419
1480	3330
1480	1218
1480	1928
1480	5448
1480	2438
840	2278
1480	4858
1480	1981
1480	8144
1480	5353
1480	3263
1480	1493
1480	3079
1480	2011
1480	1787
1480	2953
1480	2585
1480	2907
1480	169
1480	1470
1480	7358
1480	2864
1480	6040
1480	11531
840	21404
1480	5826
1480	8786
1480	15344
1480	385
1480	362
1480	3384
1480	288
1480	2351
1480	703
1480	2033
1480	2040
1480	917
1480	2001
1480	2004
1480	2054
1480	1962
1480	2107
680	2117
1480	1879
1480	2591
1480	2918
1480	3698
1480	4690
1480	2009
1480	6741
1480	435
1480	2023
1480	1547
1480	1826
1480	2347
1480	2056
1480	1045
1480	3721
1480	2179
1480	2328
1480	4927
1480	1891
1480	1916
1480	4490
1480	2160
1480	3214
1480	2270
1480	2132
1008	1694
1480	2044
1480	951
1480	2107
1480	1907
1480	2018
1480	4432
1480	2920
1480	1275
1480	1625
1104	10410
1480	2247
1480	6115
1480	21267
1480	6631
1480	12213
1480	3123
1480	4321
1480	1400
1480	1960
1480	2011
1480	5345
1240	1600
744	2018
1480	2059
1480	909
1480	2022
1480	966
1480	1994
1480	2380
1480	12328
1480	7369
656	3089
1480	1864
1480	7586
1480	2351
1480	2217
1480	1819
1480	2075
1480	2009
1480	1903
1480	2035
1480	1937
1480	2620
1480	1397
1480	1997
1480	1989
1480	992
1480	1988
16	2119
1480	78
1480	808
1480	4048
1480	121
1480	2339
1480	2440
1480	2314
1480	243
1480	1726
1480	7945
1480	15838
1480	233
1480	3374
1480	4030
1480	2489
1480	2373
1480	1525
1480	11789
936	5606
1480	9871
1480	2102
1480	1964
1480	2297
1480	354
1480	2017
1480	2575
1480	1386
1480	1960
16	2001
1480	67
1480	1912
1480	3090
1480	10008
1480	6347
1480	7901
632	2774
1480	144
1480	7353
1480	9205
1480	13524
1480	5394
1480	1247
1480	2032
1480	2367
360	7597
1480	193
1480	6011
1480	2841
1480	18025
1480	12804
1480	3433
1480	7779
1480	1901
360	2058
1480	156
1480	4359
1480	1487
1480	6578
1480	12559
1480	3910
1480	2667
1480	1201
1480	2046
1480	1956
1032	1967
1480	2813
1480	1286
1480	1973
1480	1910
1480	2015
1480	1978
1480	1977
1480	2550
1480	454
1480	4673
1480	417
1480	6513
1480	3820
1480	8187
1480	5029
1480	2614
976	15700
664	141
1480	2887
1480	7046
1480	1990
1480	2015
1480	1980
1480	2011
1480	984
1480	6410
1480	3854
1480	8663
1480	5767
1480	1301
760	1969
1480	1017
1480	2130
1480	2063
1480	3734
1480	2208
1480	1812
1480	2027
1480	944
1480	2016
1480	2010
408	1984
1480	1003
1480	538
1480	2754
1480	521
1480	1222
1480	3490
1480	558
1480	4074
1480	24337
1480	9825
1480	9877
1480	4855
1480	66
1480	906
1480	1944
1480	1338
1480	6587
1480	3205
1480	3687
1480	2313
1208	5860
1480	2044
1480	1956
1480	980
1480	2086
1480	2032
1480	1920
1208	6351
1480	1670
1480	990
1480	1929
1480	2099
1480	7950
1480	6041
1480	271
1480	2123
1480	1633
1480	2104
1480	2376
1480	1456
1480	2166
496	1783
1480	1972
1480	2044
1480	962
1480	13978
1480	3164
616	1860
1480	327
1480	664
1480	8408
1480	3695
1480	12104
1480	16123
1480	9643
1480	9702
1480	2716
976	4815
1480	11915
1480	1141
1480	12301
1480	3513
1480	4372
1480	6811
1480	1699
1480	1986
1480	1990
1480	4452
1480	2389
1480	2518
336	1954
1480	145
1480	1570
1480	2014
1480	2051
1480	882
1480	1986
1480	3853
1480	2886
1400	1307
720	2091
1480	2399
1480	1579
1480	1866
1480	2001
1480	1016
1480	2074
1480	936
1480	5295
1480	4893
1480	7630
1480	15300
1480	11121
1480	10756
1480	3215
1480	10324
1480	1458
1480	2017
1480	1934
1384	10980
672	2386
1480	1764
1480	885
1480	2302
1480	2943
1480	15149
1480	8686
1480	11820
1480	1620
1480	1845
1480	2852
1480	5170
1480	1729
1480	822
1480	9980
1480	1391
1480	4715
1480	1919
1480	5511
1480	1849
1480	6054
1288	1930
1480	4873
1480	3338
1480	1411
1104	1988
1480	2019
1480	2604
1480	1408
1480	3409
1480	1709
1480	1866
1480	4072
1480	2036
1480	1881
1480	5668
1480	1887
1480	1437
1480	2314
760	1659
1480	5085
1480	310
1480	6917
1480	18746
1480	6115
1480	818
1480	3389
1480	1603
1480	2004
1480	9937
1480	4870
1480	6473
1480	4218
1480	3879
1480	7373
1480	5953
1480	5360
1480	5046
240	2853
1480	68
1480	7678
1480	14816
584	6889
1480	8348
1480	7604
1480	20703
1480	7649
1480	6764
1480	16285
1480	12434
1480	6069
1480	2118
1480	5935
1480	2795
1480	2418
1480	1369
1480	2048
1480	1944
1480	1976
1480	4698
1480	1876
1480	1449
1480	1981
1480	2004
1480	2000
1480	1977
1480	2348
1480	5940
936	2372
1480	184
1480	1682
400	1760
1480	119
1480	840
1480	1867
1480	1893
1480	1435
1480	1682
1480	1850
1480	2173
1480	1996
1480	1996
1480	1847
1480	34508
1480	12134
1008	1377
520	2015
1480	123
1480	2269
1480	2744
1480	1299
1480	1524
1480	1558
1480	794
1480	839
1480	3064
1480	5358
1480	2259
1480	1157
1480	8422
1480	1633
1480	2003
1480	2952
1480	79
1480	2230
1480	17220
1480	5144
1480	1301
1480	2175
1480	1795
1480	5294
1480	3811
1480	968
1480	1904
1480	2851
1480	14618
1480	2201
1480	15654
1480	17869
1480	78
1480	3030
1480	7191
1480	3176
1480	1248
1480	4173
1480	4220
1480	585
1480	2594
136	1718
1480	125
1480	6864
1480	1739
1480	5867
1480	255
1480	1840
1480	6466
1480	686
1480	4600
1480	2352
856	1878
1480	176
1480	2619
1480	968
1480	1336
1480	4016
1480	25114
1480	2226
1480	1585
1480	937
1480	2288
1480	5265
1480	15964
1480	134
1480	1341
1136	2015
1480	1967
1480	2171
1480	1843
1480	1997
1480	5222
1480	1876
1480	31900
1480	4243
1480	2860
1480	787
1480	2563
1480	504
232	2862
712	123
1480	2740
1480	2418
1480	1409
1480	1627
1480	1822
1480	975
1480	2075
1480	919
1480	7939
1480	369
1480	1704
1480	1994
1480	2292
1480	773
1480	2025
1480	1965
1480	1953
1480	964
1296	2008
1480	2006
1480	2188
296	3472
1480	182
1480	2459
1480	693
1480	1033
1480	1993
1480	1979
1480	1978
1480	985
1480	2002
1480	1991
1480	2017
1352	1986
1480	2448
1480	783
1480	1923
1480	851
1480	1988
1480	1000
1480	2027
1480	2000
1480	1973
1480	1986
1480	2089
1480	1991
1480	2243
448	1693
1480	1997
1480	2346
1480	815
1480	2542
1480	5241
336	2078
1480	174
1480	1928
1480	2077
1480	1830
1480	1985
1480	974
1480	2819
1480	1219
1480	1994
336	951
1480	2433
1480	1596
16	1963
1480	122
1480	1866
1480	2005
1480	996
1480	2303
1480	1709
1480	989
1480	2036
1480	985
1480	966
1480	2070
1480	1975
1480	956
1480	2015
1136	2409
1480	2260
1480	1336
1480	2015
1480	956
1480	1994
1480	2053
1480	1952
1480	2021
1480	2054
1480	1931
1480	1980
1480	1996
1480	2012
1480	2014
1480	2005
1480	1967
1480	2093
1480	1918
1136	2013
1480	1965
1480	2019
1480	2495
1480	1501
1480	983
1480	2025
1480	2039
1480	1963
1480	2007
1480	1997
1480	1997
1480	2010
1480	1017
1480	1947
1480	2001
1480	2012
1480	2000
1480	989
1440	2008
1480	2013
1480	970
1480	1993
1480	1993
1480	2003
1480	1009
1480	2012
1480	1982
1480	2002
1480	1987
1480	2005
1480	973
1480	996
1480	2003
1480	2007
960	988
1480	2032
1480	2000
1480	2067
1480	1947
1480	1999
1480	1963
1480	2011
1480	2029
1480	2014
1480	1957
1480	1979
1480	981
1480	2035
1480	1960
1480	2025
1480	986
1480	1986
1480	2126
1480	1900
464	1969
1480	2002
1480	2002
1480	1994
1480	2011
1480	1050
1480	1957
1480	2014
1480	1987
1480	2040
1480	941
1480	1019
1480	1999
1480	1994
1480	2022
1480	2013
1480	2023
1480	929
1480	2005
624	973
568	2096
1480	1945
1480	1991
1480	2016
1480	1975
1480	2026
1480	1961
1480	2007
1480	1982
1480	2036
1480	1054
1480	1905
1480	2270
1480	1830
1480	1109
1480	1860
1480	1969
1480	2108
1480	1991
1480	11438
1480	5125
1480	1560
1480	1746
1480	2035
1480	1930
1480	1994
1480	2014
1480	1976
1480	1992
1480	2000
1480	2015
1480	1000
1480	1997
1480	2037
1480	2012
1480	1972
1480	1989
1480	1983
1480	1981
1480	2021
1424	972
1480	6914
1480	2112
1480	1971
1480	2048
1480	2284
1480	2146
1480	1639
1480	952
1480	1964
1480	1820
1480	1248
1480	900
1480	1991
1480	1036
1480	1999
1192	1990
1480	970
1480	1994
1480	2025
1480	2049
1480	1944
1480	1995
1480	1999
1480	2007
1480	1974
1480	2029
1480	1990
1480	1991
1480	988
1480	2003
1480	1000
1480	1994
1480	1984
648	16866
1480	150
1480	5165
1480	1995
1480	1906
1480	1965
1480	1947
1480	1988
1480	1993
1480	2076
1480	1920
1480	2000
1480	2010
1480	1294
944	1701
1480	1986
1480	2001
1480	2008
1480	1986
1480	1101
1480	1982
1480	9012
1480	2743
1480	2519
1480	1860
1480	1853
1480	2551
1480	2171
1480	1193
1480	2008
1480	1987
1480	2042
752	1094
1480	1912
1480	2021
1480	1952
1480	2054
1480	1130
1480	2036
1480	2088
1480	1734
1480	1954
1480	2063
1480	916
1480	2675
1480	1418
1480	900
824	2022
1480	2047
1480	3992
1480	156
1480	2508
1480	124
1480	2151
1480	2258
1480	10780
1480	5806
1480	2138
1480	2375
1480	118
1480	1649
1480	1909
1480	2017
1480	1933
1480	1994
1480	1689
1480	1393
520	1993
1480	148
1480	15175
1480	2454
1480	2238
1480	1934
1480	7702
1480	1568
1480	1684
1480	2484
520	9544
1480	310
1480	1351
1480	1327
1480	2167
1480	3220
1480	1641
1480	948
1480	2021
1480	1973
1480	3433
1480	1575
1480	2137
1480	329
1480	543
1480	5102
896	937
696	2152
1480	120
1480	2295
1480	1937
1480	1467
1480	2909
1480	1862
1480	1162
1480	2677
1480	1470
1480	2457
1480	3543
1480	1858
1480	2075
1480	4992
1480	8974
1480	3020
1480	55
1480	1992
1480	6810
1480	4088
1480	1965
1480	1122
1480	1962
1480	949
1480	1978
1480	2097
472	6559
1480	131
1480	1352
1480	1877
1480	13094
1480	2443
1480	547
1480	2739
1480	2313
1480	2034
1480	1764
1480	25260
1480	1784
1480	2002
1480	1950
1480	996
1480	5499
1480	637
1480	1948
616	7192
1480	126
1480	1569
1480	417
1480	1567
1480	2305
1480	2046
1480	674
1480	2014
1464	2044
1480	1954
1480	982
1480	1961
1480	2023
1480	2676
1480	546
1480	1772
1480	982
1480	2232
1480	3391
1480	64
1480	2063
1480	1265
1480	2050
1480	1887
1480	2073
1040	2174
1480	1820
1480	4267
1480	6918
1480	3560
1480	2101
1480	2618
1480	662
1480	292
1480	2113
1480	1507
1480	1974
1480	1972
800	2007
1480	1971
1480	2046
1480	951
1480	1989
1480	2096
1480	1202
1480	1700
1480	2344
1480	1658
1480	2296
1480	726
1480	2138
800	1884
1480	155
1480	10951
1480	1940
1480	1976
1480	1076
1480	7038
1480	5151
1480	1461
1480	2836
1480	1404
56	1114
1480	125
1480	3442
1480	1377
1480	262
1480	1612
1480	2057
1480	1977
144	1221
1480	113
1480	1775
1480	921
1480	2116
1480	1823
1480	999
1480	3181
1480	1912
1480	870
1480	2011
1480	48921
1480	53034
1480	58
1480	56833
1480	36127
1480	12947
1480	5311
1480	7659
1480	3316
1480	678
1480	7985
1208	5292
1480	4752
1480	5434
1480	3452
1480	2500
1480	828
1480	1819
1480	3064
1480	4599
1480	2778
1480	587
1480	3316
1480	6774
432	1881
1480	2230
1480	1872
1480	1803
1480	6215
1480	2574
1480	1276
1480	1983
1480	30310
1480	5595
1480	15387
1480	4859
1480	19788
1480	11079
1480	11135
1480	19445
1480	20017
1480	4569
1480	1854
896	5878
1480	2010
1480	1949
1480	3211
1480	721
1480	13013
1480	6218
1480	6772
1480	2621
1480	351
1480	8071
1368	5591
1480	543
1480	3148
1480	1826
1480	1834
1480	2053
1480	2046
1480	4920
1480	3513
1480	1760
1480	1753
1480	4854
1480	1392
1480	2204
1480	1607
1480	2103
1368	1789
640	25883
1480	171
1480	8704
1480	16276
400	24312
1480	285
1480	25584
1480	16823
1408	23527
1480	8851
1480	3896
1480	18074
1480	1613
1440	1779
1480	7699
1480	8660
1480	6970
1480	21699
1480	8065
1480	2644
1480	4197
1480	2195
1480	960
16	2116
1480	131
1480	4394
1480	2532
1480	2181
1480	1606
1480	10559
1480	3028
1480	639
1480	15117
976	4796
1480	9071
1088	5583
1480	10430
1480	2859
1088	3561
1480	17670
1480	4755
1480	4866
1480	2254
1480	5308
1480	2393
1480	2084
1480	3469
1480	1469
1480	2032
1384	1958
1480	2391
1480	1630
1480	991
1480	2022
1376	5009
1480	2024
1480	1948
1480	1965
1480	2039
1480	1983
1480	2000
1480	1131
1480	1953
1480	364
1480	579
1480	630
784	1402
1480	1903
1480	1993
1480	4971
1480	1110
1480	5060
1480	1930
1000	933
1480	2016
1480	1974
592	2090
464	1036
1480	1932
1480	2379
1480	1770
24	1810
1480	133
1480	1930
1480	1098
1480	1916
1480	1006
1480	4261
1480	4765
1480	2082
1480	402
1480	1556
1480	820
1480	2168
1480	2692
1480	9567
1480	198
1480	14424
1480	4376
1480	7161
1480	3180
1480	1728
1480	1566
1480	1987
1480	8164
1480	16378
1480	13033
1480	9429
1480	330
1480	278
1480	1312
1480	1962
1480	3317
824	693
600	2396
1480	665
1480	6387
1480	774
1480	1775
1480	2323
1480	1647
1480	1084
1480	1905
1480	2038
1480	2997
1480	1996
1480	1282
1480	2019
1480	3983
1480	2373
1480	1411
1480	3753
1480	2185
1480	1829
1480	80
1480	2407
1480	1646
1480	2042
1480	10984
1480	11689
1480	233
1096	341
1480	355
1480	2181
1480	2561
1480	1765
1480	3197
1480	1633
1480	1009
1480	6152
1480	1831
1480	1988
1480	2658
1480	1336
1480	2018
1480	5035
1480	1986
1016	224
1480	1849
1480	1909
1480	2024
1480	2333
1480	1628
1480	4068
1480	1913
1480	974
1480	2001
1480	999
920	2043
1480	1955
1480	2024
1480	3677
1480	1323
1480	2054
1480	926
1480	2014
288	961
1480	139
1480	2042
1480	829
1480	2014
1480	1974
1480	2342
1024	1722
416	1968
1480	110
1480	1864
1480	1997
1480	3065
1480	1462
1480	6056
1480	1649
1480	1778
1480	987
1480	2027
1480	1959
1480	1049
1480	1010
1480	1942
1480	1044
1480	1983
1480	374
1480	2326
1480	1323
1480	1972
1480	1963
1480	2057
1480	947
1480	2063
1480	2469
360	683
1480	122
1480	1692
1480	1991
1480	979
1480	1983
1480	990
1480	2000
1480	1995
1480	2568
1480	3952
1480	1626
1480	3695
1480	2233
832	3644
1480	1317
1480	4223
1480	1848
1480	1878
1480	2044
1480	2351
1480	118
1480	1516
1480	1973
1480	3914
1480	91
1480	2011
1480	2030
1480	1970
1480	1123
1480	1853
832	2222
1480	770
1480	2824
1480	553
1480	1902
1480	2546
1480	1208
1480	1980
1480	1997
1480	2021
1480	1969
1480	2098
1480	2029
1480	1902
1480	1969
1480	2001
1480	2044
728	934
1480	2030
1480	966
1480	2011
1480	2841
1480	292
1480	2504
1480	1358
1480	1989
1480	1994
1480	2026
1480	1964
1480	3409
1480	1644
1480	4113
1480	5656
1480	11490
1480	1876
1480	3390
1480	1423
1480	1980
216	1503
1480	379
1480	494
1480	1679
1480	1986
1480	1012
1480	1963
1480	2013
1480	1979
1480	1005
1480	2004
1480	2023
1480	985
1480	1309
1480	1716
1480	983
1144	1418
1480	228
1480	1353
1480	1972
1480	1046
1480	1986
1480	1997
1480	2382
1480	142
1480	1456
1480	1995
1480	2035
1480	2480
1480	1752
1480	2486
1480	2439
1480	5189
1480	70
168	2307
408	194
1480	12964
1480	5432
1480	2058
1480	696
1480	1841
1480	5671
1480	222
1480	18372
1480	2460
1480	988
1480	3833
1480	1454
1480	2118
1480	5148
1480	1703
1480	2908
1480	6084
1480	6937
1480	2204
1480	1847
1480	993
1480	1995
1480	1996
1480	999
1480	5040
1480	2434
1480	2630
1480	2001
1480	3630
1480	439
528	5895
1480	1352
1480	17854
1480	1889
1480	2113
1480	1698
1480	1992
1480	1987
1480	3080
1480	964
1480	1957
1480	4378
1480	1925
1480	316
1480	1586
1480	2340
1480	1775
1480	1904
1480	1771
1480	1993
1480	1994
1480	2013
1480	1986
1480	1995
928	2684
1480	320
1480	2021
1480	971
1480	1994
1480	2001
1480	2065
1480	1955
1480	2009
1480	1959
1480	2055
1480	1979
1480	1969
1480	2023
1480	1980
1480	1987
520	1995
1480	2232
1480	5989
1480	2153
1480	1650
1480	1990
1480	2012
592	2014
1480	119
1480	1909
1480	1988
1480	1942
1480	2002
1480	1027
1480	1987
1480	1978
1480	1031
1480	1967
1480	2064
1424	1016
1480	1907
1480	1014
1480	1988
1480	2011
1480	1987
1480	2036
1480	1963
1480	1989
1480	3559
1480	3214
1480	1371
1480	2327
1104	1642
1480	1966
1480	955
1480	2631
1480	2378
1480	1998
1480	1989
1480	1961
1480	1988
1480	2051
208	1953
1480	2086
1480	922
1480	1989
1480	1040
1480	1941
1480	2009
1480	2014
1480	1973
1480	2015
1480	2085
1480	1432
1480	1869
1480	1654
1480	1980
1480	1984
1480	968
1480	2009
1480	2016
1480	2049
208	2353
1480	264
1480	494
1480	1817
