1	0	100
2	591	100
3	130	100
4	147	100
5	79	100
6	64	100
7	77	100
8	74	100
9	53	100
10	71	100
11	0	100
12	202	100
13	371	100
14	207	100
15	125	100
16	162	100
17	124	100
18	144	100
19	910	100
20	170	100
21	0	100
22	187	100
23	135	100
24	106	100
25	145	100
26	106	100
27	125	100
28	214	100
29	163	100
30	454	100
31	0	100
32	173	100
33	140	100
34	110	100
35	523	100
36	636	100
37	169	100
38	87	100
39	104	100
40	131	100
41	0	100
42	199	100
43	164	100
44	367	100
45	278	100
46	130	100
47	111	100
48	102	100
49	101	100
50	90	100
51	0	100
52	207	100
53	317	100
54	286	100
55	310	100
56	134	100
57	299	100
58	125	100
59	886	100
60	221	100
61	0	100
62	178	100
63	741	100
64	191	100
65	939	100
66	172	100
67	149	100
68	80	100
69	97	100
70	314	100
71	0	100
72	205	100
73	189	100
74	141	100
75	209	100
76	199	100
77	99	100
78	100	100
79	73	100
80	67	100
81	0	100
82	208	100
83	113	100
84	180	100
85	128	100
86	73	100
87	126	100
88	117	100
89	81	100
90	125	100
91	0	100
92	138	100
93	75	100
94	69	100
95	68	100
96	66	100
97	67	100
98	77	100
99	101	100
100	104	100
101	0	100
102	141	100
103	76	100
104	50	100
105	68	100
106	236	100
107	133	100
108	74	100
109	140	100
110	391	100
111	0	100
112	141	100
113	75	100
114	298	100
115	427	100
116	399	100
117	402	100
118	278	100
119	104	100
120	92	100
121	0	100
122	167	100
123	77	100
124	118	100
125	670	100
126	203	100
127	443	100
128	730	100
129	739	100
130	708	100
131	0	100
132	178	100
133	71	100
134	69	100
135	78	100
136	62	100
137	62	100
138	65	100
139	62	100
140	60	100
141	0	100
142	174	100
143	85	100
144	52	100
145	89	100
146	185	100
147	89	100
148	99	100
149	117	100
150	95	100
151	0	100
152	102	100
153	67	100
154	51	100
155	97	100
156	97	100
157	126	100
158	99	100
159	125	100
160	118	100
161	0	100
162	144	100
163	79	100
164	64	100
165	62	100
166	70	100
167	91	100
168	69	100
169	44	100
170	67	100
171	0	100
172	164	100
173	70	100
174	164	100
175	121	100
176	94	100
177	102	100
