0	30	0	1024
1156	99	0	1024
3885	27	0	1024
954	80	0	1024
989	13	0	1024
1022	138	0	1024
976	124	0	1024
1093	110	0	1024
949	97	0	1024
989	21	0	1024
999	4	0	1024
1101	88	0	1024
965	50	0	1024
933	68	0	1024
1009	325	0	1024
1101	144	0	1024
1724	53	0	998
436	19	0	1024
1004	100	0	1024
1006	10	0	1024
986	6	0	1024
994	385	0	1024
1014	20	0	1024
1009	135	0	1024
947	23	0	1024
991	72	0	1024
998	23	0	1024
996	91	0	1024
1060	156	0	1024
1001	379	0	1024
1155	227	0	1024
859	92	0	1024
946	132	0	1024
974	8	0	1024
1003	159	0	1024
1033	57	0	1024
973	260	0	1024
983	20	0	1024
1054	127	0	1024
1057	22	0	1024
918	110	0	1024
980	61	0	1024
1054	43	0	1024
956	8	0	1024
991	127	0	1024
994	131	0	1024
1028	91	0	1024
1275	132	0	1024
738	320	0	1024
1052	121	0	1024
993	15	0	1024
967	47	0	1024
996	57	0	1024
1040	157	0	1024
956	68	0	1024
990	79	0	1024
1015	98	0	1024
1017	86	0	1024
5862	285	0	1022
143	27	0	810
138	83	0	921
151	185	0	990
230	358	0	969
175	27	0	760
662	277	0	1024
930	43	0	1024
947	12	0	1024
1007	180	0	1024
993	87	0	1024
1048	135	0	1024
945	86	0	1024
1028	24	0	1024
972	59	0	1024
1056	54	0	1024
1008	35	0	1024
911	3	0	1024
993	13	0	1024
1055	360	0	1024
1003	207	0	1024
968	72	0	1024
975	219	0	1024
989	6	0	1024
1009	31	0	1024
1017	109	0	1024
1014	8	0	1024
1037	19	0	1024
978	2	0	1024
966	132	0	1024
1003	8	0	1024
999	68	0	1024
997	58	0	1024
1006	179	0	1024
1043	190	0	1024
989	29	0	1024
976	43	0	1024
1063	628	0	1024
1217	125	0	1024
702	110	0	1024
999	278	0	1024
1023	125	0	1024
1018	66	0	1024
1009	114	0	1024
966	16	0	1024
999	80	0	1024
993	258	0	1024
988	35	0	1024
983	132	0	1024
1027	60	0	1024
989	60	0	1024
996	69	0	1024
1012	5	0	1024
974	7	0	1024
1057	189	0	1024
